date,title,skills
2020-10-21,Инженер-тестировщик,"Тестирование,Функциональное тестирование,Регрессионное тестирование,SQL,Тестирование ПО,Ручное тестирование,Ручное тестирование"
2020-10-19,Fullstack разработчик,"Фронтенд,Средний (Middle),JavaScript,Java,ReactJS,CSS,Oracle sql"
2020-10-19,Java Developer,"Бэкенд,Java,HTML,CSS,Java spring framework,PostgreSQL,SVN,Git,Oracle plsql,Intellij idea"
2020-10-23,PHP-Разработчик (Symfony),"Бэкенд,PHP,Symfony,Node.js,Git,SQL,Nosql,Rest,Soap"
2020-10-23,Разработчик Битрикс,"Разработка ПО,Средний (Middle),PHP,Разработка под 1с,1с-битрикс,ООП,JavaScript,JQuery,HTML,CSS"
2020-10-23, UI/UX дизайнер,"Дизайн,Средний (Middle),UI/UX дизайн,Проектирование интерфейсов,Дизайн мобильных приложений,Прототипирование,Figma Design,Дизайн продукта,Дизайн иконок,Tilda,Веб-дизайн"
2020-10-23,Frontend разработчик,"Фронтенд,Средний (Middle),Nuxt.js,CSS,БЭМ,JavaScript,ООП,Vue.js"
2020-10-23,Разработчик Angular/Typescript (мобильная разработка),"Приложения,Средний (Middle),Typescript,Ionic Framework,Angular,БЭМ,Scss"
2020-10-26,Продюсер (контент-менеджера с компетенцией в IT),"Контент,Средний (Middle),Редактура и корректура,Копирайтинг,Управление контентом,Литературное редактирование,Ведение блога,Написание инструкций,Журналистика"
2020-10-26, Руководитель группы разработки 1С (с опытом разработки ERP) ,"Разработка ПО,Ведущий (Lead),Руководитель проектов 1с,Разработка под 1с,Erp"
2020-10-23,Старший full-stack разработчик .NET + MS SQL,"Разработка ПО,Старший (Senior),JavaScript,.net core,Asp.net,Windows forms,Mssql,.NET"
2020-10-22,Архитектор по информацтонной безопасности,"Информационная безопасность,Старший (Senior),Сетевые технологии,Информационная безопасность,Cisco ccnp,Сетевая безопасность"
2020-10-21,Android-разработчик,"Приложения,Старший (Senior),Kotlin,Java,Git,Docker,Разработка под Android,Разработка мобильных приложений,Android studio,Клиент-серверные приложения"
2020-10-23,Java developer,"Разработка ПО,Средний (Middle),Java"
2020-10-14,Python developer,"Разработка ПО,Средний (Middle),Python"
2020-10-08,Full Stack (Ruby+React/React Native) developer,"Разработка ПО,Средний (Middle),Ruby,ReactJS"
2020-10-07,JavaScript (Angular) developer,"Разработка ПО,Старший (Senior),JavaScript"
2020-10-07,JavaScript (Node.JS) developer,"Разработка ПО,Средний (Middle),JavaScript"
2020-10-02,iOS developer,"Приложения,Старший (Senior),Swift,Разработка под iOS,Xcode,Разработка мобильных приложений,Objective-С"
2020-10-02,Android developer,"Приложения,Средний (Middle),Kotlin,Разработка под Android,Android studio,Разработка мобильных приложений,Клиент-серверные приложения"
2020-10-02,iOS developer,"Приложения,Средний (Middle),Swift,Разработка под iOS,Objective-С,Разработка мобильных приложений,Клиент-серверные приложения"
2020-10-02,iOS developer,"Приложения,Средний (Middle),Swift,Разработка под iOS,Xcode,Разработка мобильных приложений,Objective-С,Cocoa"
2020-10-02,Android developer,"Приложения,Средний (Middle),Java"
2020-10-22,DevOps-инженер,"Администрирование,Средний (Middle),Linux,Bash,C++,Apache"
2020-10-19,Frontend (middle) developer,"Фронтенд,Средний (Middle),JavaScript,Git,HTML,CSS,Vue.js,Webpack,БЭМ,Node.js,GraphQL"
2020-10-19,Frontend разработчик,"Фронтенд,Младший (Junior),HTML,CSS,JavaScript,Vue.js,JQuery,Sass,Node.js"
2020-10-19,Веб-верстальщик (стажер frontend-разработчик),"Фронтенд,Стажёр (Intern),HTML,CSS,JavaScript,Git"
2020-09-30,Дизайнер (стажер UX/UI дизайнера),"Разработка ПО,Стажёр (Intern),Corel draw,Графический дизайн,Векторная графика,Рисование от руки,Figma Design"
2020-10-27,Frontend разработчик ,"Фронтенд,Средний (Middle),JavaScript,ReactJS,Typescript"
2020-10-27,Agile-эксперт,"Другое,Scrum Master,Agile"
2020-10-26,Data Scientist,"Аналитика,Python,Машинное обучение,R,Computer Science,Numpy"
2020-10-26,DevOps,"Разработка ПО,Средний (Middle),Kubernetes,ELK Stack,Prometheus,Grafana,CI/CD methodologies,Devops"
2020-10-26,Архитектор решений ,"Разработка ПО,Средний (Middle),Java,Kotlin,C#"
2020-10-26,Старший Backend разработчик C# .NET Core,"Разработка ПО,Старший (Senior),C#,.net core"
2020-10-26,Android разработчик ,"Разработка ПО,Средний (Middle),Java,Kotlin,Android studio"
2020-10-21,Инфраструктурный архитектор,"Администрирование,Ведущий (Lead),Linux,Высоконагруженные системы,Высоконагруженные системы,Red hat linux,Администрирование серверов,Администрирование сетей,Системы виртуализации,Devops"
2020-10-12,Middle/Senior iOS developer (проект МРМ ТСХ),"Приложения,Старший (Senior),Разработка под iOS,Swift"
2020-10-12,Android разработчик (продукт X5.Транспорт),"Приложения,Средний (Middle),Kotlin,RxJava 2,Разработка под Android"
2020-10-12,Android разработчик (проект МРМ ТСХ),"Приложения,Средний (Middle),Kotlin,RxJava 2,Разработка под Android"
2020-10-06,Python разработчик (middle / senior),"Бэкенд,Старший (Senior),Python"
2020-10-01,Веб-аналитик,"Маркетинг,Средний (Middle),Веб аналитика,Интернет маркетинг,Google Analytics,JavaScript,SQL,Python"
2020-10-01,Менеджер по маркетингу / Business driven marketing manager,"Маркетинг,Средний (Middle),Стратегический маркетинг,Продуктовый маркетинг,Разработка бизнес-стратегии"
2020-10-01,Продуктовый аналитик,"Маркетинг,Средний (Middle),Python,PostgreSQL,SQL,Google Analytics,Google Firebase"
2020-10-14, Frontend-разработчик,"Фронтенд,Средний (Middle),JavaScript,ReactJS,Restful api,Websockets"
2020-10-14,Senior Media developer,"Бэкенд,Старший (Senior),Java,C,C++,Python,Golang,Webrtc"
2020-10-14,Senior Automation QA Engineer,"Тестирование,Старший (Senior),Java,Selenium ide,Тестирование ПО,Автоматизация тестирования"
2020-10-14,Ведущий РНР-разработчик,"Бэкенд,Ведущий (Lead),PHP,MySQL,ООП,Symfony,Высоконагруженные системы"
2020-10-14,Senior Frontend-разработчик,"Фронтенд,Средний (Middle),JavaScript,Websockets,Restful api,ReactJS"
2020-10-02,PHP разработчик,"Бэкенд,Средний (Middle),PHP,JavaScript,HTML,CSS,Git"
2020-09-30,Руководитель группы разработчиков /Team Lead,"Бэкенд,Ведущий (Lead),PHP,MySQL,Git,Управление людьми,Управление разработкой"
2020-09-30,Руководитель отдела маркетинга,"Маркетинг,Старший (Senior),Интернет маркетинг,Контент маркетинг,Таргетированная реклама,Стратегический маркетинг,Повышение конверсии,Маркетинговые исследования,Стратегические коммуникации,Разработка креативных стратегий коммуникаций,Лидогенерация,Управление людьми"
